omic	mat_name	EG_num	direction	name
MT	fun.D_name	EG5	up	hcl; 3-hydroxybenzoate/4-hydroxybenzoate---CoA ligase
MT	fun.D_name	EG5	up	fdtA; TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
MT	fun.D_name	EG5	up	alsD, budA, aldC; acetolactate decarboxylase
MT	fun.D_name	EG5	up	cofG; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
MT	fun.D_name	EG5	up	pac; puromycin N-acetyltransferase
MT	fun.D_name	EG5	up	TRP; tryptophan synthase
MT	fun.D_name	EG5	up	kedN4; acyl-CoA N-acyltransferas
MT	fun.D_name	EG5	up	pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase
MT	fun.D_name	EG5	up	ddhA; dimethylsulfide dehydrogenase subunit alpha
MT	fun.D_name	EG5	up	E1.1.3.21; alpha-glycerophosphate oxidase
MT	fun.D_name	EG5	up	GPHN; gephyrin
MT	fun.D_name	EG5	up	nrtB, nasE, cynB; nitrate/nitrite transport system permease protei
MT	fun.D_name	EG5	up	thnR; CoA pyrophosphatase
MT	fun.D_name	EG5	up	aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase
MT	fun.D_name	EG5	up	E2.5.1.56, neuB; N-acetylneuraminate synthase
MT	fun.D_name	EG5	up	dfrB, dfr2; dihydrofolate reductase (trimethoprim resistance protein)
MT	fun.D_name	EG5	up	mrcB; penicillin-binding protein 1B
MT	fun.D_name	EG5	up	sgcG; 2-amino-4-deoxychorismate dehydrogenase
MT	fun.D_name	EG5	up	thrH; phosphoserine / homoserine phosphotransferase
MT	fun.D_name	EG5	up	HAO; (S)-2-hydroxy-acid oxidase
MT	fun.D_name	EG5	up	ECI1_2; Delta3-Delta2-enoyl-CoA isomerase
MT	fun.D_name	EG5	up	cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating)
MT	fun.D_name	EG5	up	E2.4.2.6; nucleoside deoxyribosyltransferase
MT	fun.D_name	EG5	up	srfAC, lchAC; surfactin family lipopeptide synthetase
MT	fun.D_name	EG5	up	HS3ST2;
MT	fun.D_name	EG5	up	lhpB; D-hydroxyproline dehydrogenase
MT	fun.D_name	EG5	up	LYPLA2; lysophospholipase II
MT	fun.D_name	EG5	up	mtaC; methanol corrinoid protei
MT	fun.D_name	EG5	up	ZDS, crtQ; zeta-carotene desaturase
MT	fun.D_name	EG5	down	nudB, ntpA; dihydroneopterin triphosphate diphosphatase
MT	fun.D_name	EG5	down	mtrH; tetrahydromethanopterin S-methyltransferase subunit H
MT	fun.D_name	EG5	down	FTMF; verruculogen synthase
MT	fun.D_name	EG5	down	K22395; cinnamyl-alcohol dehydrogenase
MT	fun.D_name	EG5	down	pdxK, pdxY; pyridoxine kinase
MT	fun.D_name	EG5	down	GCS1; mannosyl-oligosaccharide glucosidase
MT	fun.D_name	EG5	down	hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase
MT	fun.D_name	EG5	down	ACHE; acetylcholinesterase
MT	fun.D_name	EG5	down	QCR2, UQCRC2; ubiquinol-cytochrome c reductase core subunit
MT	fun.D_name	EG5	down	E2.7.1.12, gntK, idnK; gluconokinase
MT	fun.D_name	EG5	down	PTGES; microsomal prostaglandin-E synthase 1
MT	fun.D_name	EG5	down	CKX; cytokinin dehydrogenase
MT	fun.D_name	EG5	down	nifH; nitrogenase iron protein Nif
MT	fun.D_name	EG5	down	prpD; 2-methylcitrate dehydratase
MT	fun.D_name	EG5	down	ENPP6; ectonucleotide pyrophosphatase/phosphodiesterase family member 6
MT	fun.D_name	EG5	down	LYPLA1; lysophospholipase I
MT	fun.D_name	EG5	down	atoD; acetate CoA/acetoacetate CoA-transferase alpha subunit
MT	fun.D_name	EG5	down	mptB; alpha-1,6-mannosyltransferase
MT	fun.D_name	EG5	down	IDO, INDO; indoleamine 2,3-dioxygenase
MT	fun.D_name	EG5	down	ddhB; dimethylsulfide dehydrogenase subunit bet
MT	fun.D_name	EG5	down	pao; pseudooxynicotine oxidase
MT	fun.D_name	EG5	down	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase
MT	fun.D_name	EG5	down	CHST15; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase
MT	fun.D_name	EG5	down	phnPP; phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
MT	fun.D_name	EG5	down	uxaC; glucuronate isomerase
MT	fun.D_name	EG5	down	GULO; L-gulonolactone oxidase
MT	fun.D_name	EG5	down	mtnK; 5-methylthioribose kinase
MT	fun.D_name	EG5	down	xynD; arabinoxylan arabinofuranohydrolase
MT	fun.D_name	EG5	down	actVI2; enoyl reductas
MT	fun.D_name	EG5	down	ACSF3; malonyl-CoA/methylmalonyl-CoA synthetase
MT	fun.D_name	EG5	down	phnW; 2-aminoethylphosphonate-pyruvate transaminase
MT	fun.D_name	EG5	down	tcmN; multifunctional cyclase / dehydratase / O-methyltransferase
MT	fun.D_name	EG5	down	xylB; D-xylose 1-dehydrogenase
MT	fun.D_name	EG5	down	DAO, aao; D-amino-acid oxidase
MT	fun.D_name	EG5	down	btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferas
MT	fun.D_name	EG5	down	hoxU; bidirectional
MT	fun.D_name	EG5	down	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)
MT	fun.D_name	EG5	down	pycA; pyruvate carboxylase subunit A
MT	fun.D_name	EG5	down	SMPD2; sphingomyelin phosphodiesterase 2
MT	fun.D_name	EG5	down	hyaB, hybC; hydrogenase large subunit
MT	fun.D_name	EG5	down	mttC; trimethylamine corrinoid protei
MT	fun.D_name	EG5	down	pepM; phosphoenolpyruvate phosphomutase
MT	fun.D_name	EG5	down	ATPeF1G, ATP5C1, ATP3; F-type H+-transporting ATPase subunit gamm
MT	fun.D_name	EG5	down	algL; poly(beta-D-mannuronate) lyase
MT	fun.D_name	EG5	down	SMPD1, ASM; sphingomyelin phosphodiesterase
MT	fun.D_name	EG5	down	GANAB; mannosyl-oligosaccharide alpha-1,3-glucosidase
MT	fun.D_name	EG5	down	cuyA; L-cysteate sulfo-lyase
MT	fun.D_name	EG5	down	E2.4.1.64; alpha,alpha-trehalose phosphorylase
MT	fun.D_name	EG5	down	otsB; trehalose 6-phosphate phosphatase
MT	fun.D_name	EG5	down	rhaA; L-rhamnose isomerase / sugar isomerase
MT	fun.D_name	EG5	down	calE5; enediyne biosynthesis protein CalE
MT	fun.D_name	EG5	down	E1.13.12.4; lactate 2-monooxygenase
MT	fun.D_name	EG5	down	dmpK, poxA; phenol hydroxylase P0 protei
MT	fun.D_name	EG5	down	MAN2B1, LAMAN; lysosomal alpha-mannosidase
MT	fun.D_name	EG5	down	ACADVL; very long chain acyl-CoA dehydrogenase
MT	fun.D_name	EG5	down	fucI; L-fucose/D-arabinose isomerase
MT	fun.D_name	EG5	down	ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit
MT	fun.D_name	EG5	down	CDO1; cysteine dioxygenase
MT	fun.D_name	EG5	down	cpmC, carC; (5R)-carbapenem-3-carboxylate synthase
MT	fun.D_name	EG5	down	ncsC; NDP-mannose synthas
MT	fun.D_name	EG5	down	K18335; 2-keto-3-deoxy-L-fuconate dehydrogenase
MT	fun.D_name	EG5	down	sgcF, ncsF2, kedF; epoxide hydrolas
MT	fun.D_name	EG5	down	ECI2, PECI; Delta3-Delta2-enoyl-CoA isomerase
MT	fun.D_name	EG5	down	urdA; urocanate reductase
MT	fun.D_name	EG5	down	pel; pectate lyase
MT	fun.D_name	EG5	down	DLD3; (R)-2-hydroxyglutarate---pyruvate transhydrogenase
MT	fun.D_name	EG5	down	cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit
MT	fun.D_name	EG5	down	xdh; D-xylose 1-dehydrogenase (NADP+)
MT	fun.D_name	EG5	down	aroH; chorismate mutase
MT	fun.D_name	EG5	down	cpeT; CpeT protei
MT	fun.D_name	EG5	down	btaA; S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferas
MT	fun.D_name	EG5	down	bisC; biotin/methionine sulfoxide reductase
MT	fun.D_name	EG5	down	PEPCK; phosphoenolpyruvate carboxykinase (diphosphate)
MT	fun.D_name	EG5	down	vanB; vanillate monooxygenase ferredoxin subuni
MT	fun.D_name	EG5	down	ATPeV1A, ATP6A; V-type H+-transporting ATPase subunit A
MT	fun.D_name	EG5	down	acsB; acetyl-CoA synthase
MT	fun.D_name	EG5	down	chnE; 6-oxohexanoate dehydrogenase
MT	fun.D_name	EG5	down	TXNRD; thioredoxin reductase (NADPH)
MT	fun.D_name	EG5	down	mgsB; methylamine---glutamate N-methyltransferase subunit B
MT	fun.D_name	EG5	down	hyaA, hybO; hydrogenase small subunit
MT	fun.D_name	EG5	down	hydA; sulfhydrogenase subunit alpha
MT	fun.D_name	EG5	down	E2.7.4.2, mvaK2; phosphomevalonate kinase
MT	fun.D_name	EG5	down	GRHPR; glyoxylate/hydroxypyruvate reductase
MT	fun.D_name	EG5	down	dcsG; O-ureido-D-serine cyclo-ligase
MT	fun.D_name	EG5	down	TPS; trehalose 6-phosphate synthase/phosphatase
MT	fun.D_name	EG5	down	vorB; 2-oxoisovalerate ferredoxin oxidoreductase, beta subunit
MT	fun.D_name	EG5	down	E2.6.1.14; asparagine---oxo-acid transaminase
MT	fun.D_name	EG5	down	xpt; xanthine phosphoribosyltransferase
MT	fun.D_name	EG5	down	chiA; bifunctional chitinase/lysozyme
MT	fun.D_name	EG5	down	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase
MT	fun.D_name	EG5	down	TMLHE; trimethyllysine dioxygenase
MT	fun.D_name	EG5	down	smtA1; succinyl-CoA:(S)-malate CoA-transferase subunit A
MT	fun.D_name	EG5	down	ligJ; 4-oxalmesaconate hydratase
MT	fun.D_name	EG5	down	cpmA, carA; carbapenam-3-carboxylate synthase
MT	fun.D_name	EG5	down	mvhA, vhuA, vhcA; F420-non-reducing hydrogenase large subunit
MT	fun.D_name	EG5	down	E1.1.1.275; (+)-trans-carveol dehydrogenase
MT	fun.D_name	EG5	down	poxB; pyruvate dehydrogenase (quinone)
MT	fun.D_name	EG5	down	B4GALNT4; beta-1,4-N-acetylgalactosaminyltransferase 4
MT	fun.D_name	EG5	down	badA; benzoate-CoA ligase
MT	fun.D_name	EG5	down	ndx1; diadenosine hexaphosphate hydrolase (ATP-forming)
MT	fun.D_name	EG5	down	lhpC; 1-pyrroline-4-hydroxy-2-carboxylate deaminase
MT	fun.D_name	EG5	down	pduE; propanediol dehydratase small subunit
MT	fun.D_name	EG5	down	acdB; acetate---CoA ligase (ADP-forming) subunit beta
MT	fun.D_name	EG5	down	phnZ; 2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming)
MT	fun.D_name	EG5	down	hdrA1; heterodisulfide reductase subunit A1
MT	fun.D_name	EG5	down	pdaD; arginine decarboxylase
MT	fun.D_name	EG5	down	asnA; aspartate--ammonia ligase
MT	fun.D_name	EG5	down	AGXT2L1, ETNPPL; ethanolamine-phosphate phospho-lyase
MT	fun.D_name	EG5	down	speA; arginine decarboxylase
MT	fun.D_name	EG5	down	PTS-Mtl-EIIC, mtlA, cmtA; PTS system, mannitol-specific IIC componen
MT	fun.D_name	EG5	down	xylC; benzaldehyde dehydrogenase (NAD)
MT	fun.D_name	EG5	down	algD; GDP-mannose 6-dehydrogenase
MT	fun.D_name	EG5	down	frhG; coenzyme F420 hydrogenase subunit gamma
MT	fun.D_name	EG5	down	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
MT	fun.D_name	EG5	down	E3.2.1.86A, celF; 6-phospho-beta-glucosidase
MT	fun.D_name	EG5	down	K10212, crtO; glycosyl-4,4'-diaponeurosporenoate acyltransferase
MT	fun.D_name	EG5	down	E2.1.3.1-12S; methylmalonyl-CoA carboxyltransferase 12S subunit
MT	fun.D_name	EG5	down	hsaD; 4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
MT	fun.D_name	EG5	down	tfdA; alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
MT	fun.D_name	EG5	down	PTS-Glc-EIIA, crr; PTS system, sugar-specific IIA component
MT	fun.D_name	EG5	down	lhpA; 4-hydroxyproline epimerase
MT	fun.D_name	EG7	up	DJ1D; D-lactate dehydratase
MT	fun.D_name	EG7	up	eutA; ethanolamine utilization protein Eut
MT	fun.D_name	EG7	up	soeC; sulfite dehydrogenase (quinone) subunit Soe
MT	fun.D_name	EG7	up	E1.1.3.21; alpha-glycerophosphate oxidase
MT	fun.D_name	EG7	up	E2.5.1.68; short-chain Z-isoprenyl diphosphate synthase
MT	fun.D_name	EG7	up	aflD, nor-1; norsolorinic acid ketoreductase
MT	fun.D_name	EG7	up	uxuB; fructuronate reductase
MT	fun.D_name	EG7	up	chqB; hydroxyquinol 1,2-dioxygenase
MT	fun.D_name	EG7	up	mbtH, nocI; MbtH protei
MT	fun.D_name	EG7	up	dcyD; D-cysteine desulfhydrase
MT	fun.D_name	EG7	up	cmtAb; p-cumate 2,3-dioxygenase subunit alpha
MT	fun.D_name	EG7	up	cobY; adenosylcobinamide-phosphate guanylyltransferase
MT	fun.D_name	EG7	up	enr; 2-enoate reductase
MT	fun.D_name	EG7	up	K15052; propionyl-CoA carboxylase
MT	fun.D_name	EG7	up	padB; phenylacetyl-CoA:acceptor oxidoreductase
MT	fun.D_name	EG7	up	E2.5.1.88; trans,polycis-polyprenyl diphosphate synthase
MT	fun.D_name	EG7	up	tfdA; alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
MT	fun.D_name	EG7	up	fdsD; formate dehydrogenase subunit delta
MT	fun.D_name	EG7	up	K15019; 3-hydroxypropionyl-coenzyme A dehydratase
MT	fun.D_name	EG7	up	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)
MT	fun.D_name	EG7	up	adh3; alcohol dehydrogenase
MT	fun.D_name	EG7	up	trpEG; anthranilate synthase
MT	fun.D_name	EG7	up	tesI; 3-oxo-5alpha-steroid 4-dehydrogenase
MT	fun.D_name	EG7	up	allC; allantoate deiminase
MT	fun.D_name	EG7	up	TMLHE; trimethyllysine dioxygenase
MT	fun.D_name	EG7	up	E3.1.1.14; chlorophyllase
MT	fun.D_name	EG7	up	lysZ, argB; LysW-gamma-L-alpha-aminoadipate/LysW-L-glutamate kinase
MT	fun.D_name	EG7	up	hdrA1; heterodisulfide reductase subunit A1
MT	fun.D_name	EG7	up	dauA; D-arginine dehydrogenase
MT	fun.D_name	EG7	up	nudB, ntpA; dihydroneopterin triphosphate diphosphatase
MT	fun.D_name	EG7	up	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM
MT	fun.D_name	EG7	up	pigB; 2-methyl-3-n-amyl-dihydropyrrolel dehydrogenas
MT	fun.D_name	EG7	up	udh; uronate dehydrogenase
MT	fun.D_name	EG7	up	tenI; thiazole tautomerase (transcriptional regulator TenI)
MT	fun.D_name	EG7	up	aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase
MT	fun.D_name	EG7	up	E1.1.1.170, NSDHL, ERG26; sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating)
MT	fun.D_name	EG7	up	hpyO; FAD-dependent urate hydroxylase
MT	fun.D_name	EG7	up	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase
MT	fun.D_name	EG7	up	rhaB; rhamnulokinase
MT	fun.D_name	EG7	up	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase
MT	fun.D_name	EG7	up	rspA, manD; mannonate dehydratase
MT	fun.D_name	EG7	up	ligJ; 4-oxalmesaconate hydratase
MT	fun.D_name	EG7	up	mmuM, BHMT2; homocysteine S-methyltransferase
MT	fun.D_name	EG7	up	asm13; methoxymalonate biosynthesis protei
MT	fun.D_name	EG7	up	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase
MT	fun.D_name	EG7	up	desV, eryCI; dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
MT	fun.D_name	EG7	up	ebdB; ethylbenzene hydroxylase subunit bet
MT	fun.D_name	EG7	up	aruH; arginine:pyruvate transaminase
MT	fun.D_name	EG7	up	ldhA; D-lactate dehydrogenase
MT	fun.D_name	EG7	up	FAHD1; acylpyruvate hydrolase
MT	fun.D_name	EG7	up	ylbA, UGHY; (S)-ureidoglycine aminohydrolase
MT	fun.D_name	EG7	up	had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
MT	fun.D_name	EG7	up	PTS-Nag-EIIC, nagE; PTS system, N-acetylglucosamine-specific IIC componen
MT	fun.D_name	EG7	up	oah; 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase
MT	fun.D_name	EG7	up	waaP, rfaP; heptose I phosphotransferase
MT	fun.D_name	EG7	up	tld; GDP-6-deoxy-D-talose 4-dehydrogenase
MT	fun.D_name	EG7	up	rifK, asm24, asm43; 3-amino-5-hydroxybenzoate synthase
MT	fun.D_name	EG7	up	E1.5.3.1; sarcosine oxidase
MT	fun.D_name	EG7	up	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase
MT	fun.D_name	EG7	up	arnA, pmrI; UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating)
MT	fun.D_name	EG7	up	dch; cyclohexa-1,5-dienecarbonyl-CoA hydratase
MT	fun.D_name	EG7	up	fbp; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase
MT	fun.D_name	EG7	up	dcsG; O-ureido-D-serine cyclo-ligase
MT	fun.D_name	EG7	up	purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase
MT	fun.D_name	EG7	up	pgi1; glucose-6-phosphate isomerase, archaeal
MT	fun.D_name	EG7	up	rutF; flavin reductase
MT	fun.D_name	EG7	up	bar; barbiturase
MT	fun.D_name	EG7	up	ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit
MT	fun.D_name	EG7	up	ipct; 1L-myo-inositol 1-phosphate cytidylyltransferase
MT	fun.D_name	EG7	up	PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component
MT	fun.D_name	EG7	up	ugl; ureidoglycolate lyase
MT	fun.D_name	EG7	up	mtnB; methylthioribulose-1-phosphate dehydratase
MT	fun.D_name	EG7	up	hpxQ; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
MT	fun.D_name	EG7	up	acdB; acetate---CoA ligase (ADP-forming) subunit beta
MT	fun.D_name	EG7	up	bisC; biotin/methionine sulfoxide reductase
MT	fun.D_name	EG7	up	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase
MT	fun.D_name	EG7	up	ttuD; hydroxypyruvate reductase
MT	fun.D_name	EG7	up	mtrH; tetrahydromethanopterin S-methyltransferase subunit H
MT	fun.D_name	EG7	up	cydX; cytochrome bd-I ubiquinol oxidase subunit X
MT	fun.D_name	EG7	up	ndx1; diadenosine hexaphosphate hydrolase (ATP-forming)
MT	fun.D_name	EG7	up	nudE; ADP-ribose diphosphatase
MT	fun.D_name	EG7	up	rhlI, phzI, solI, cepI, tofI; acyl homoserine lactone synthase
MT	fun.D_name	EG7	up	araB; L-ribulokinase
MT	fun.D_name	EG7	up	NVD, DAF36; cholesterol 7-desaturase
MT	fun.D_name	EG7	up	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain
MT	fun.D_name	EG7	up	CHST9; carbohydrate 4-sulfotransferase 9
MT	fun.D_name	EG7	up	IDO, INDO; indoleamine 2,3-dioxygenase
MT	fun.D_name	EG7	up	K16163; maleylpyruvate isomerase
MT	fun.D_name	EG7	up	lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase
MT	fun.D_name	EG7	up	ACLY; ATP citrate (pro-S)-lyase
MT	fun.D_name	EG7	up	novR, cloR; 4-hydroxy-3-prenylphenylpyruvate oxygenase / 4-hydroxy-3-prenylbenzoate synthase
MT	fun.D_name	EG7	up	cpmA, carA; carbapenam-3-carboxylate synthase
MT	fun.D_name	EG7	up	pduC; propanediol dehydratase large subunit
MT	fun.D_name	EG7	up	bioI, CYP107H; pimeloyl
MT	fun.D_name	EG7	up	PTS-Cel-EIIC, celB, chbC; PTS system, cellobiose-specific IIC componen
MT	fun.D_name	EG7	up	fabV, ter; enoyl
MT	fun.D_name	EG7	up	fucI; L-fucose/D-arabinose isomerase
MT	fun.D_name	EG7	up	baiE; bile-acid 7alpha-dehydratase
MT	fun.D_name	EG7	up	fucK; L-fuculokinase
MT	fun.D_name	EG7	up	andAb; anthranilate 1,2-dioxygenase ferredoxin componen
MT	fun.D_name	EG7	up	MOCS1; GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase
MT	fun.D_name	EG7	up	mcrC; methyl-coenzyme M reductase subunit
MT	fun.D_name	EG7	up	mxaC; mxaC protei
MT	fun.D_name	EG7	up	mptN; tetrahydromethanopterin:alpha-L-glutamate ligase
MT	fun.D_name	EG7	up	ectC; L-ectoine synthase
MT	fun.D_name	EG7	up	mcyA; microcystin synthetase protein Mcy
MT	fun.D_name	EG7	up	E4.2.1.1; carbonic anhydrase
MT	fun.D_name	EG7	up	waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase
MT	fun.D_name	EG7	up	dapH, dapD; tetrahydrodipicolinate N-acetyltransferase
MT	fun.D_name	EG7	up	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming)
MT	fun.D_name	EG7	up	E2.4.1.217; mannosyl-3-phosphoglycerate synthase
MT	fun.D_name	EG7	up	E1.14.11.13; gibberellin 2beta-dioxygenase
MT	fun.D_name	EG7	up	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming)
MT	fun.D_name	EG7	up	orr; ornithine racemase
MT	fun.D_name	EG7	up	HSD17B2; 17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+)
MT	fun.D_name	EG7	up	phoN; acid phosphatase (class A)
MT	fun.D_name	EG7	up	E3.5.4.3, guaD; guanine deaminase
MT	fun.D_name	EG7	up	GBA2; non-lysosomal glucosylceramidase
MT	fun.D_name	EG7	up	spdH; spermidine dehydrogenase
MT	fun.D_name	EG7	up	atuE; isohexenylglutaconyl-CoA hydratase
MT	fun.D_name	EG7	up	cofC; 2-phospho-L-lactate guanylyltransferase
MT	fun.D_name	EG7	down	cofG; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
MT	fun.D_name	EG7	down	dsdA; D-serine dehydratase
MT	fun.D_name	EG7	down	ddhA; dimethylsulfide dehydrogenase subunit alpha
MT	fun.D_name	EG7	down	mtrC; tetrahydromethanopterin S-methyltransferase subunit C
MT	fun.D_name	EG7	down	hdrE; heterodisulfide reductase subunit E
MT	fun.D_name	EG7	down	araD; 2-keto-3-deoxy-L-arabinonate dehydratase
MT	fun.D_name	EG7	down	araM, egsA; glycerol-1-phosphate dehydrogenase
MT	fun.D_name	EG7	down	comD; sulfopyruvate decarboxylase subunit alpha
MT	fun.D_name	EG7	down	ddhB; dimethylsulfide dehydrogenase subunit bet
MT	fun.D_name	EG7	down	frhD; coenzyme F420 hydrogenase subunit delt
MT	fun.D_name	EG7	down	mtbA;
MT	fun.D_name	EG7	down	TREH, treA, treF; alpha,alpha-trehalase
MT	fun.D_name	EG7	down	hmfA; 2-furoyl-CoA dehydrogenase large subunit
MT	fun.D_name	EG7	down	arnD; undecaprenyl phosphate-alpha-L-ara4FN deformylase
MT	fun.D_name	EG7	down	treT; trehalose synthase
MT	fun.D_name	EG7	down	LYPLA1; lysophospholipase I
MT	fun.D_name	EG7	down	maiA, GSTZ1; maleylacetoacetate isomerase
MT	fun.D_name	EG7	down	fucD; L-fuconate dehydratase
MT	fun.D_name	EG7	down	SARDH; sarcosine dehydrogenase
MT	fun.D_name	EG7	down	doeB; N2-acetyl-L-2,4-diaminobutanoate deacetylase
MT	fun.D_name	EG7	down	gfa; S-(hydroxymethyl)glutathione synthase
MT	fun.D_name	EG7	down	dml; 2,3-dimethylmalate lyase
MT	fun.D_name	EG7	down	YUCCA; indole-3-pyruvate monooxygenase
MT	fun.D_name	EG7	down	hcl; 3-hydroxybenzoate/4-hydroxybenzoate---CoA ligase
MT	fun.D_name	EG7	down	aksF; methanogen homoisocitrate dehydrogenase
MT	fun.D_name	EG7	down	bciD; bacteriochlorophyllide c C-7(1)-hydroxylase
MT	fun.D_name	EG7	down	padD; phenylacetyl-CoA:acceptor oxidoreductase 26-kDa subuni
MT	fun.D_name	EG7	down	aftC; arabinofuranan 3-O-arabinosyltransferase
MT	fun.D_name	EG7	down	ACSM; medium-chain acyl-CoA synthetase
MT	fun.D_name	EG7	down	iolC; 5-dehydro-2-deoxygluconokinase
MT	fun.D_name	EG7	down	lacC; tagatose 6-phosphate kinase
MT	fun.D_name	EG7	down	actIII, oxyJ, snoaD, aknA; ketoreductase
MT	fun.D_name	EG7	down	mbtF; mycobactin peptide synthetase Mbt
MT	fun.D_name	EG7	down	hpaD, hpcB; 3,4-dihydroxyphenylacetate 2,3-dioxygenase
MT	fun.D_name	EG7	down	hcrC, hbaB; 4-hydroxybenzoyl-CoA reductase subunit gamma
MT	fun.D_name	EG7	down	LHPP; phospholysine phosphohistidine inorganic pyrophosphate phosphatase
MT	fun.D_name	EG7	down	garL; 2-dehydro-3-deoxyglucarate aldolase
MT	fun.D_name	EG7	down	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase
MT	fun.D_name	EG7	down	vdh; vanillin dehydrogenase
MT	fun.D_name	EG7	down	nfrA1; FMN reductase (NADPH)
MT	fun.D_name	EG7	down	pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit
MT	fun.D_name	EG7	down	ssuD; alkanesulfonate monooxygenase
MT	fun.D_name	EG7	down	ylmB; formylaminopyrimidine deformylase
MT	fun.D_name	EG7	down	pbpB; penicillin-binding protein 2
MT	fun.D_name	EG7	down	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase
MT	fun.D_name	EG7	down	GPHN; gephyrin
MT	fun.D_name	EG7	down	dfrB, dfr2; dihydrofolate reductase (trimethoprim resistance protein)
MT	fun.D_name	EG7	down	algD; GDP-mannose 6-dehydrogenase
MT	fun.D_name	EG7	down	asrC; anaerobic sulfite reductase subunit
MT	fun.D_name	EG7	down	mgsA; methylglyoxal synthase
MT	fun.D_name	EG7	down	astB; succinylarginine dihydrolase
MT	fun.D_name	EG7	down	malZ; alpha-glucosidase
MT	fun.D_name	EG7	down	GULO; L-gulonolactone oxidase
MT	fun.D_name	EG7	down	E2.5.1.56, neuB; N-acetylneuraminate synthase
MT	fun.D_name	EG7	down	fwdD, fmdD; formylmethanofuran dehydrogenase subunit D
MT	fun.D_name	EG7	down	kedN4; acyl-CoA N-acyltransferas
MT	fun.D_name	EG7	down	GUCY2F; guanylate cyclase 2F
MT	fun.D_name	EG7	down	AGPHD1; hydroxylysine kinase
MT	fun.D_name	EG7	down	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase
MT	fun.D_name	EG7	down	glmU; UDP-N-acetylglucosamine pyrophosphorylase
MT	fun.D_name	EG7	down	nthA; nitrile hydratase subunit alpha
MT	fun.D_name	EG7	down	purCD; fusion protein PurCD
