D19_NODE_7038_length_4026_cov_2.202468	1	no rank	root	1	1	1	1.000	
D20_NODE_1636_length_10436_cov_4.852808	0	no rank	unclassified	1	0	0	0.000	
D20_NODE_6698_length_4001_cov_3.428282	1256552	species	uncultured bacterium A1Q1_fos_1807	1	1	1	1.000	d_Bacteria;s_uncultured bacterium A1Q1_fos_1807
D21_NODE_5803_length_3855_cov_2.301053	131567	no rank	cellular organisms	1	1	1	1.000	
D21_NODE_1307_length_9927_cov_4.022488	1617419	species	Bacteroidetes bacterium OLB8	7	7	4	0.550	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D22_NODE_1725_length_9723_cov_3.112329	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D34_NODE_3775_length_5393_cov_8.328962	0	no rank	unclassified	1	0	0	0.000	
D34_NODE_5088_length_4485_cov_2.640632	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D35_NODE_7191_length_3489_cov_3.884391	1224	phylum	Proteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria
D35_NODE_4185_length_4969_cov_2.729955	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D35_NODE_2567_length_7031_cov_3.456279	976	phylum	Bacteroidetes	3	3	2	0.870	d_Bacteria;p_Bacteroidetes
D35_NODE_8383_length_3156_cov_3.228636	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D36_NODE_9225_length_3574_cov_2.990338	2323	no rank	unclassified Bacteria	2	2	2	1.000	d_Bacteria
D36_NODE_2678_length_8775_cov_3.570757	1643353	species	candidate division SR1 bacterium Aalborg_AAW-1	1	1	1	1.000	d_Bacteria;s_candidate division SR1 bacterium Aalborg_AAW-1
D37_NODE_8416_length_3412_cov_2.717307	85021	family	Intrasporangiaceae	1	1	1	1.000	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Intrasporangiaceae
D37_NODE_6550_length_4024_cov_2.318468	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D04_NODE_10580_length_3113_cov_2.022237	2323	no rank	unclassified Bacteria	1	1	1	1.000	d_Bacteria
D04_NODE_1662_length_10134_cov_4.949896	2	superkingdom	Bacteria	4	4	3	0.720	d_Bacteria
D05_NODE_5764_length_3208_cov_2.513479	1236	class	Gammaproteobacteria	2	2	2	1.000	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
D05_NODE_5049_length_3505_cov_2.402319	80840	order	Burkholderiales	3	3	2	0.560	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D06_NODE_3819_length_4518_cov_3.273359	1224	phylum	Proteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria
D06_NODE_1464_length_8325_cov_3.867594	201174	phylum	Actinobacteria	4	4	3	0.820	d_Bacteria;p_Actinobacteria
D06_NODE_3019_length_5187_cov_5.468044	1617411	species	Chlorobi bacterium OLB4	5	5	4	0.820	d_Bacteria;p_Chlorobi;s_Chlorobi bacterium OLB4
D07_NODE_1069_length_9031_cov_3.823418	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D08_NODE_7646_length_4259_cov_2.126308	549779	family	Mimiviridae	1	1	1	1.000	d_Viruses;f_Mimiviridae
D08_NODE_7162_length_4438_cov_6.683322	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D02_NODE_9541_length_3123_cov_1.539765	1	no rank	root	1	1	1	1.000	
D03_NODE_9195_length_3281_cov_1.724117	95818	phylum	Candidatus Saccharibacteria	1	1	1	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D03_NODE_7086_length_3854_cov_5.401421	171	genus	Leptospira	2	2	1	0.680	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D05_NODE_1580_length_8321_cov_2.754537	1224	phylum	Proteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria
D08_NODE_2167_length_10101_cov_2.293351	549779	family	Mimiviridae	2	2	1	0.970	d_Viruses;f_Mimiviridae
D08_NODE_10302_length_3518_cov_4.302628	77133	species	uncultured bacterium	2	2	1	0.790	d_Bacteria;s_uncultured bacterium
D08_NODE_11849_length_3229_cov_2.057026	903918	species	Acinetobacter sp. WC-323	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp. WC-323
D08_NODE_6830_length_4570_cov_3.488815	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D08_NODE_1719_length_11904_cov_6.134695	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
D08_NODE_1863_length_11215_cov_3.366219	1895719	species	Bacteroidales bacterium 45-6	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;s_Bacteroidales bacterium 45-6
D04_NODE_1792_length_9626_cov_2.375509	28221	class	Deltaproteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria
D05_NODE_4460_length_3831_cov_18.294227	2013833	species	Spirochaetae bacterium HGW-Spirochaetae-10	1	1	1	1.000	d_Bacteria;p_Spirochaetes;s_Spirochaetae bacterium HGW-Spirochaetae-10
D05_NODE_3279_length_4854_cov_4.012086	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D06_NODE_6445_length_3331_cov_8.475580	1923573	species	Wenzhou levi-like virus 7	1	1	1	1.000	d_Viruses;s_Wenzhou levi-like virus 7
D06_NODE_1547_length_8041_cov_4.624593	1805375	species	Candidatus Saccharibacteria bacterium CG2_30_41_52	3	3	1	0.580	d_Bacteria;p_Candidatus Saccharibacteria;s_Candidatus Saccharibacteria bacterium CG2_30_41_52
D06_NODE_1117_length_10096_cov_2.619460	1	no rank	root	1	1	1	1.000	
D07_NODE_426_length_17059_cov_9.722124	235627	no rank	unclassified Arthrobacter	2	2	1	0.680	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Arthrobacter
D08_NODE_8581_length_3948_cov_3.913691	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D08_NODE_9893_length_3606_cov_2.650239	2759	superkingdom	Eukaryota	3	3	2	0.770	d_Eukaryota
D08_NODE_11266_length_3332_cov_1.863595	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F7_NODE_2340_length_10295_cov_5.168359	83494	no rank	unclassified Comamonadaceae	2	2	1	0.620	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae
F7_NODE_6952_length_5424_cov_4.126094	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F7_NODE_3178_length_8625_cov_6.450175	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F8_NODE_396_length_11308_cov_11.396161	131567	no rank	cellular organisms	4	4	4	1.000	
D10_NODE_6782_length_4050_cov_3.419775	1617419	species	Bacteroidetes bacterium OLB8	2	2	2	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D16_NODE_1689_length_9381_cov_4.854493	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D31_NODE_1923_length_8281_cov_9.543642	131567	no rank	cellular organisms	1	1	1	1.000	
D42_NODE_7291_length_3407_cov_2.611575	1797363	species	Bacteroidetes bacterium RIFCSPLOWO2_12_FULL_31_6	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium RIFCSPLOWO2_12_FULL_31_6
D44_NODE_1887_length_8894_cov_3.691707	2	superkingdom	Bacteria	5	5	5	1.000	d_Bacteria
D46_NODE_2437_length_7167_cov_2.371204	2	superkingdom	Bacteria	2	2	1	0.780	d_Bacteria
D05_NODE_4589_length_3754_cov_2.869154	2044595	species	Candidatus Gracilibacteria bacterium	1	1	1	1.000	d_Bacteria;p_Candidatus Gracilibacteria;s_Candidatus Gracilibacteria bacterium
D05_NODE_3392_length_4738_cov_85.093530	0	no rank	unclassified	1	0	0	0.000	
D06_NODE_5633_length_3590_cov_3.553041	1617411	species	Chlorobi bacterium OLB4	1	1	1	1.000	d_Bacteria;p_Chlorobi;s_Chlorobi bacterium OLB4
D06_NODE_907_length_11981_cov_3.508637	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
D07_NODE_1161_length_8435_cov_10.693675	976	phylum	Bacteroidetes	4	4	3	0.870	d_Bacteria;p_Bacteroidetes
D08_NODE_5705_length_5164_cov_2.489920	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
D08_NODE_5219_length_5472_cov_3.275060	131567	no rank	cellular organisms	1	1	1	1.000	
D09_NODE_1891_length_8778_cov_4.159578	2056855	species	Acidovorax sp. HMWF018	2	2	1	0.510	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax;s_Acidovorax sp. HMWF018
D09_NODE_7072_length_3517_cov_12.477759	1046947	no rank	unclassified Candidatus Gracilibacteria	2	2	2	1.000	d_Bacteria;p_Candidatus Gracilibacteria
D10_NODE_3967_length_5764_cov_3.643020	80840	order	Burkholderiales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D22_NODE_9779_length_3086_cov_7.873639	197532	species	Vannella simplex	1	1	1	1.000	d_Eukaryota;p_Discosea;c_Flabellinia;f_Vannellidae;g_Vannella;s_Vannella simplex
D23_NODE_5184_length_3347_cov_2.334447	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D24_NODE_3591_length_6189_cov_2.669873	2323	no rank	unclassified Bacteria	3	3	3	1.000	d_Bacteria
D24_NODE_5974_length_4344_cov_2.768711	1895827	no rank	unclassified Saccharibacteria	2	2	1	0.530	d_Bacteria;p_Candidatus Saccharibacteria
D24_NODE_7431_length_3773_cov_2.777838	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D24_NODE_1762_length_10476_cov_7.371845	80840	order	Burkholderiales	3	3	2	0.670	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D25_NODE_6548_length_3228_cov_6.119760	171	genus	Leptospira	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D25_NODE_4797_length_3962_cov_22.234451	914	genus	Nitrosomonas	3	3	3	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Nitrosomonadaceae;g_Nitrosomonas
D25_NODE_3534_length_4870_cov_8.143094	1617419	species	Bacteroidetes bacterium OLB8	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D26_NODE_1209_length_12358_cov_3.437861	80864	family	Comamonadaceae	7	7	5	0.740	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae
D27_NODE_4073_length_5148_cov_1.883566	2759	superkingdom	Eukaryota	1	1	1	1.000	d_Eukaryota
D27_NODE_6058_length_3947_cov_2.521583	1783234	no rank	Bacteria candidate phyla	2	2	1	0.660	d_Bacteria
D27_NODE_4959_length_4515_cov_2.402242	95818	phylum	Candidatus Saccharibacteria	1	1	1	1.000	d_Bacteria;p_Candidatus Saccharibacteria
D29_NODE_8941_length_3328_cov_3.056523	1224	phylum	Proteobacteria	2	2	2	1.000	d_Bacteria;p_Proteobacteria
D29_NODE_10273_length_3077_cov_2.243878	1	no rank	root	1	1	1	1.000	
D29_NODE_1260_length_11777_cov_7.893192	976	phylum	Bacteroidetes	4	4	4	1.000	d_Bacteria;p_Bacteroidetes
D30_NODE_6507_length_4255_cov_2.832619	2	superkingdom	Bacteria	3	3	2	0.650	d_Bacteria
D30_NODE_11027_length_3034_cov_1.948305	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D31_NODE_5706_length_4035_cov_3.574372	1783234	no rank	Bacteria candidate phyla	1	1	1	1.000	d_Bacteria
D31_NODE_1395_length_10204_cov_4.520051	171	genus	Leptospira	2	2	1	0.700	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D25_NODE_4724_length_4001_cov_1.529397	1802311	species	Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_45_35	2	2	1	0.950	d_Bacteria;p_Candidatus Taylorbacteria;s_Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_45_35
D26_NODE_3986_length_5640_cov_2.979051	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D26_NODE_7566_length_3747_cov_3.872156	80840	order	Burkholderiales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D27_NODE_2234_length_7754_cov_4.945707	1236	class	Gammaproteobacteria	3	3	2	0.570	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
D27_NODE_3591_length_5645_cov_4.317174	51031	species	Necator americanus	1	1	1	1.000	d_Eukaryota;k_Metazoa;p_Nematoda;c_Chromadorea;o_Strongylida;f_Ancylostomatidae;g_Necator;s_Necator americanus
D27_NODE_3538_length_5687_cov_3.527344	1617420	species	Bacteroidetes bacterium OLB9	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB9
D28_NODE_9109_length_3106_cov_3.062602	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D28_NODE_6182_length_3940_cov_2.163449	1236	class	Gammaproteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
D29_NODE_7649_length_3621_cov_5.427089	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D30_NODE_3257_length_6617_cov_2.533984	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D32_NODE_396_length_23729_cov_6.473262	1643353	species	candidate division SR1 bacterium Aalborg_AAW-1	1	1	1	1.000	d_Bacteria;s_candidate division SR1 bacterium Aalborg_AAW-1
D32_NODE_6293_length_4203_cov_2.556172	1974890	species	candidate division SR1 bacterium CG_4_9_14_3_um_filter_40_9	1	1	1	1.000	d_Bacteria;s_candidate division SR1 bacterium CG_4_9_14_3_um_filter_40_9
D32_NODE_1628_length_10474_cov_3.346770	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D32_NODE_5148_length_4778_cov_3.561084	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D34_NODE_401_length_20144_cov_4.153716	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D34_NODE_1031_length_12253_cov_5.249057	760192	no rank	Haliscomenobacter hydrossis DSM 1100	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Saprospiria;o_Saprospirales;f_Haliscomenobacteraceae;g_Haliscomenobacter;s_Haliscomenobacter hydrossis
D34_NODE_10155_length_3020_cov_2.060708	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D34_NODE_972_length_12613_cov_4.283883	1	no rank	root	1	1	1	1.000	
D35_NODE_2077_length_8235_cov_2.273716	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D35_NODE_3532_length_5605_cov_3.790631	976	phylum	Bacteroidetes	3	3	3	1.000	d_Bacteria;p_Bacteroidetes
D20_NODE_7957_length_3553_cov_4.957118	395495	no rank	Leptothrix cholodnii SP-6	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;g_Leptothrix;s_Leptothrix cholodnii
D20_NODE_2038_length_9045_cov_4.426696	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D20_NODE_1992_length_9167_cov_3.217296	1655599	species	Sphingobacteriales bacterium BACL12 MAG-120802-bin5	3	3	2	0.760	d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;s_Sphingobacteriales bacterium BACL12 MAG-120802-bin5
D21_NODE_1143_length_10805_cov_4.449395	976	phylum	Bacteroidetes	2	2	1	0.850	d_Bacteria;p_Bacteroidetes
D22_NODE_10143_length_3014_cov_1.994593	1736691	species	Aeromicrobium choanae	1	1	1	1.000	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium choanae
D22_NODE_9129_length_3228_cov_2.336590	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D22_NODE_8305_length_3408_cov_9.461378	2	superkingdom	Bacteria	2	2	1	0.800	d_Bacteria
D23_NODE_862_length_11220_cov_8.594447	1805211	species	Candidatus Gracilibacteria bacterium CG2_30_37_12	2	2	2	1.000	d_Bacteria;p_Candidatus Gracilibacteria;s_Candidatus Gracilibacteria bacterium CG2_30_37_12
D23_NODE_826_length_11591_cov_5.827670	131567	no rank	cellular organisms	2	2	2	1.000	
D23_NODE_1008_length_10030_cov_4.787469	1256546	species	uncultured bacterium A1Q1_fos_1266	1	1	1	1.000	d_Bacteria;s_uncultured bacterium A1Q1_fos_1266
D12_NODE_1508_length_11232_cov_12.638454	171	genus	Leptospira	2	2	1	0.830	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D12_NODE_2062_length_9105_cov_4.640331	131567	no rank	cellular organisms	3	3	3	1.000	
D13_NODE_2534_length_6895_cov_5.416520	80864	family	Comamonadaceae	6	6	3	0.590	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae
D13_NODE_9380_length_3083_cov_2.250661	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D13_NODE_34_length_81819_cov_52.179725	1234	genus	Nitrospira	12	12	6	0.590	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
D13_NODE_8127_length_3333_cov_2.587553	131567	no rank	cellular organisms	2	1	1	1.000	
D14_NODE_8693_length_3014_cov_1.880027	1617419	species	Bacteroidetes bacterium OLB8	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB8
D16_NODE_9459_length_3148_cov_2.260265	1617421	species	Bacteroidetes bacterium OLB10	2	2	1	0.660	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB10
D16_NODE_7422_length_3669_cov_2.597122	131567	no rank	cellular organisms	2	2	2	1.000	
D18_NODE_4308_length_3963_cov_2.955476	1224	phylum	Proteobacteria	2	2	2	1.000	d_Bacteria;p_Proteobacteria
D20_NODE_2995_length_6927_cov_3.978172	2	superkingdom	Bacteria	2	2	1	0.880	d_Bacteria
D21_NODE_1239_length_10259_cov_10.553802	131567	no rank	cellular organisms	1	1	1	1.000	
D22_NODE_9485_length_3151_cov_2.991602	1802193	species	Spirochaetes bacterium RBG_13_51_14	1	1	1	1.000	d_Bacteria;p_Spirochaetes;s_Spirochaetes bacterium RBG_13_51_14
D22_NODE_1978_length_8782_cov_3.535808	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D23_NODE_1821_length_6589_cov_2.926691	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D23_NODE_988_length_10193_cov_3.171533	186807	family	Peptococcaceae	2	2	1	0.710	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae
D24_NODE_7697_length_3680_cov_3.897103	2323	no rank	unclassified Bacteria	1	1	1	1.000	d_Bacteria
D24_NODE_9318_length_3257_cov_1.653966	131567	no rank	cellular organisms	1	1	1	1.000	
D24_NODE_2428_length_8252_cov_4.420032	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D25_NODE_6252_length_3336_cov_1.441938	384677	species	Ornithinimicrobium pekingense	2	2	1	0.790	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Intrasporangiaceae;g_Ornithinimicrobium;s_Ornithinimicrobium pekingense
D28_NODE_6844_length_3690_cov_2.887208	80840	order	Burkholderiales	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D29_NODE_9467_length_3222_cov_3.652037	1617420	species	Bacteroidetes bacterium OLB9	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB9
D29_NODE_7653_length_3621_cov_1.588615	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D30_NODE_480_length_21699_cov_4.545509	1852799	species	Bacteroidetes bacterium ADurb.Bin035	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium ADurb.Bin035
D30_NODE_10279_length_3173_cov_2.244387	28216	class	Betaproteobacteria	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria
D30_NODE_3117_length_6813_cov_2.817550	2026790	species	Saprospirales bacterium	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Saprospiria;o_Saprospirales;s_Saprospirales bacterium
D30_NODE_1373_length_11754_cov_2.633473	2	superkingdom	Bacteria	2	2	2	1.000	d_Bacteria
D31_NODE_3558_length_5416_cov_2.606044	2135643	species	Simplicispira sp. 125	2	2	1	0.720	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Simplicispira;s_Simplicispira sp. 125
D31_NODE_2026_length_8018_cov_4.143539	131567	no rank	cellular organisms	2	2	2	1.000	
D31_NODE_1833_length_8554_cov_6.297447	2	superkingdom	Bacteria	6	6	5	0.830	d_Bacteria
D32_NODE_9761_length_3246_cov_2.186462	1617420	species	Bacteroidetes bacterium OLB9	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;s_Bacteroidetes bacterium OLB9
D33_NODE_3899_length_4694_cov_2.638069	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D33_NODE_1481_length_8762_cov_2.858275	1650658	species	Actinobacteria bacterium IMCC26256	3	3	1	0.500	d_Bacteria;p_Actinobacteria;c_Actinobacteria;s_Actinobacteria bacterium IMCC26256
D34_NODE_913_length_13073_cov_3.399447	2	superkingdom	Bacteria	3	3	2	0.840	d_Bacteria
D34_NODE_5752_length_4180_cov_2.237576	131567	no rank	cellular organisms	1	1	1	1.000	
D35_NODE_6706_length_3645_cov_2.685515	694433	no rank	Saprospira grandis DSM 2844	2	2	1	0.590	d_Bacteria;p_Bacteroidetes;c_Saprospiria;o_Saprospirales;f_Saprospiraceae;g_Saprospira;s_Saprospira grandis
D35_NODE_6864_length_3593_cov_5.578010	68336	no rank	Bacteroidetes/Chlorobi group	1	1	1	1.000	d_Bacteria
D35_NODE_7282_length_3466_cov_2.129581	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D36_NODE_4330_length_6175_cov_3.816830	2	superkingdom	Bacteria	3	3	3	1.000	d_Bacteria
D36_NODE_9881_length_3414_cov_2.287883	338969	no rank	Rhodoferax ferrireducens T118	1	1	1	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Rhodoferax;s_Rhodoferax ferrireducens
D02_NODE_1520_length_11433_cov_3.760766	131567	no rank	cellular organisms	4	4	4	1.000	
D10_NODE_2881_length_7135_cov_3.831921	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D16_NODE_1779_length_9050_cov_6.377877	171	genus	Leptospira	3	3	1	0.590	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
D42_NODE_4597_length_4547_cov_1.718166	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D42_NODE_3321_length_5633_cov_2.620115	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D44_NODE_561_length_19158_cov_4.934618	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D44_NODE_9045_length_3034_cov_2.889225	131567	no rank	cellular organisms	1	1	1	1.000	
D46_NODE_4891_length_4481_cov_2.032987	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D51_NODE_1386_length_8314_cov_2.753360	976	phylum	Bacteroidetes	2	2	2	1.000	d_Bacteria;p_Bacteroidetes
D51_NODE_8719_length_3024_cov_10.637252	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D51_NODE_849_length_11127_cov_3.671694	178	species	Leptospira sp.	2	2	1	0.720	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira;s_Leptospira sp.
F10_NODE_3156_length_4053_cov_3.486243	31277	order	Hymenostomatida	1	1	1	1.000	d_Eukaryota;p_Ciliophora;c_Oligohymenophorea;o_Hymenostomatida
F11_NODE_5950_length_5498_cov_4.170862	5878	phylum	Ciliophora	1	1	1	1.000	d_Eukaryota;p_Ciliophora
F11_NODE_13182_length_3557_cov_6.116790	200795	phylum	Chloroflexi	1	1	1	1.000	d_Bacteria;p_Chloroflexi
F11_NODE_15915_length_3207_cov_5.797272	926550	no rank	Caldilinea aerophila DSM 14535 = NBRC 104270	1	1	1	1.000	d_Bacteria;p_Chloroflexi;c_Caldilineae;o_Caldilineales;f_Caldilineaceae;g_Caldilinea;s_Caldilinea aerophila
F12_NODE_17617_length_3808_cov_3.937383	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
F12_NODE_6092_length_6725_cov_11.333583	201174	phylum	Actinobacteria	2	2	2	1.000	d_Bacteria;p_Actinobacteria
F13_NODE_2547_length_9964_cov_7.652034	28216	class	Betaproteobacteria	5	5	4	0.930	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria
F13_NODE_2311_length_10484_cov_17.041711	1917830	species	Leptospira kobayashii	1	1	1	1.000	d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira;s_Leptospira kobayashii
F13_NODE_4335_length_7499_cov_4.929473	213118	order	Desulfobacterales	3	3	3	1.000	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales
D27_NODE_1121_length_12078_cov_2.440572	2	superkingdom	Bacteria	1	1	1	1.000	d_Bacteria
D27_NODE_6592_length_3727_cov_2.703431	68336	no rank	Bacteroidetes/Chlorobi group	3	3	3	1.000	d_Bacteria
D28_NODE_4894_length_4579_cov_8.468391	80840	order	Burkholderiales	3	3	3	1.000	d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales
D29_NODE_7214_length_3738_cov_2.118382	976	phylum	Bacteroidetes	1	1	1	1.000	d_Bacteria;p_Bacteroidetes
D29_NODE_4930_length_4681_cov_1.839386	976	phylum	Bacteroidetes	2	2	1	0.650	d_Bacteria;p_Bacteroidetes
D29_NODE_7527_length_3653_cov_12.216787	131567	no rank	cellular organisms	1	1	1	1.000	
D30_NODE_2194_length_8588_cov_3.708543	768507	order	Cytophagales	1	1	1	1.000	d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales
D16_NODE_574_length_18217_cov_2.795122	10744	family	Podoviridae	4	4	2	0.620	d_Viruses;o_Caudovirales;f_Podoviridae
